account_id,account_name,contact_person,country,segment,fund_size_eur,strategic_priority_flag
ACME-EU-01563,Aragon Strategic (1563),Paolo Romano,BE,FAM,940890570.2642485,True
ACME-EU-01564,Ironclad Holdings (1564),Robert de Jong,LU,FAM,3266030529.725985,False
ACME-EU-01565,Silverstone Ventures (1565),Robert de Jong,CH,PIAO,743267431.8434167,False
ACME-EU-01566,Ironclad Holdings (1566),Hans Schmidt,ES,PIAO,2771949228.5339146,False
ACME-EU-01567,Pioneer Equities (1567),Julia Weber,DE,PIAO,2636214759.744698,False
ACME-EU-01568,Beacon Asset Corp (1568),Sarah Müller,DE,PIAO,3671404778.1292305,False
ACME-EU-01569,Alpine Peak Capital (1569),Sarah Müller,BE,FAM,276493090.0633931,False
ACME-EU-01570,Elysian Fund Mgmt (1570),Isabelle Fournier,CH,PIAO,4439476786.3248005,False
ACME-EU-01571,Beacon Asset Corp (1571),Jean-Pierre Dubois,ES,PIAO,3515255639.007951,False
ACME-EU-01572,Stellar Partners (1572),Ana Garcia,FR,FAM,1081413865.7454624,False
ACME-EU-01573,Summit Trust (1573),Klaus Fischer,NL,PIAO,917843337.7000886,False
ACME-EU-01574,Crestview Asset (1574),Robert de Jong,NL,PIAO,2158869410.504773,False
ACME-EU-01575,Alpine Peak Capital (1575),Klaus Fischer,IT,PIAO,4088009082.3934402,False
ACME-EU-01576,Nexus Capital EU (1576),Marco Moretti,ES,PIAO,4214907015.7023964,False
ACME-EU-01577,Marathon Growth (1577),Hans Schmidt,CH,FAM,2602760004.604776,False
ACME-EU-01578,Vanguard Legacy (1578),Paolo Romano,LU,FAM,4304193502.571,False
ACME-EU-01579,Vertex Portfolio (1579),Ana Garcia,LU,FAM,28213102.249261163,True
ACME-EU-01580,Solaris Institutional (1580),Elena Rossi,IT,FAM,176837983.02645147,False
ACME-EU-01581,Rhone Global Partners (1581),Hans Schmidt,BE,FAM,4559196146.590077,False
ACME-EU-01582,Elysian Fund Mgmt (1582),Elena Rossi,CH,PIAO,3876884317.4996943,False
ACME-EU-01583,Aragon Strategic (1583),Marie Lefebvre,IT,PIAO,2254079585.193678,True
ACME-EU-01584,Elysian Fund Mgmt (1584),Julia Weber,DE,FAM,3768297047.2584577,False
ACME-EU-01585,Aragon Strategic (1585),Elena Rossi,NL,FAM,4778241669.155385,True
ACME-EU-01586,Beacon Asset Corp (1586),Elena Rossi,CH,FAM,3860675529.882544,True
ACME-EU-01587,Aragon Strategic (1587),Klaus Fischer,IT,PIAO,4212014297.7577915,False
ACME-EU-01588,Summit Trust (1588),Marie Lefebvre,DE,FAM,3803272300.368919,True
ACME-EU-01589,Marathon Growth (1589),Luca Bianchi,ES,PIAO,841887251.0752745,False
ACME-EU-01590,Vertex Portfolio (1590),Erik Janssen,IT,PIAO,4168036974.119038,False
ACME-EU-01591,Vertex Portfolio (1591),Luca Bianchi,BE,PIAO,976348991.301026,False
ACME-EU-01592,Summit Trust (1592),Luca Bianchi,BE,PIAO,4463164028.892691,False
ACME-EU-01593,Pioneer Equities (1593),Julia Weber,BE,FAM,2293790840.5072985,False
ACME-EU-01594,Crestview Asset (1594),Ana Garcia,CH,PIAO,3385206784.8028316,False
ACME-EU-01595,Beacon Asset Corp (1595),Hans Schmidt,LU,PIAO,2486706998.555337,False
ACME-EU-01596,Solaris Institutional (1596),Hans Schmidt,LU,FAM,470860656.15359354,False
ACME-EU-01597,Pioneer Equities (1597),Sofia Conti,NL,PIAO,1454320815.7957048,False
ACME-EU-01598,Obsidian Capital (1598),Marco Moretti,IT,PIAO,4918675538.131033,False
ACME-EU-01599,Luminara Equity (1599),Luca Bianchi,ES,PIAO,4803613043.597417,False
ACME-EU-01600,Elysian Fund Mgmt (1600),Julia Weber,IT,FAM,1603114001.380081,False
ACME-EU-01601,Rhone Global Partners (1601),Marco Moretti,NL,PIAO,4981487724.421884,False
ACME-EU-01602,Aragon Strategic (1602),Erik Janssen,DE,PIAO,4227910426.289001,False
ACME-EU-01603,Nexus Capital EU (1603),Jean-Pierre Dubois,NL,FAM,3055186537.6618414,False
ACME-EU-01604,Stellar Partners (1604),Marco Moretti,BE,FAM,201582976.68478644,False
ACME-EU-01605,Solaris Institutional (1605),Klaus Fischer,CH,PIAO,4507332700.862359,True
ACME-EU-01606,Summit Trust (1606),Klaus Fischer,DE,PIAO,2787588967.0423346,False
ACME-EU-01607,Marathon Growth (1607),Ana Garcia,CH,FAM,4342512279.862645,False
ACME-EU-01608,Marathon Growth (1608),Robert de Jong,BE,PIAO,4172311170.408806,False
ACME-EU-01609,Ironclad Holdings (1609),Elena Rossi,FR,FAM,4165198069.7902293,False
ACME-EU-01610,Ironclad Holdings (1610),Luca Bianchi,NL,PIAO,3491171129.7138104,False
ACME-EU-01611,Azure Blue Fund (1611),Sofia Conti,NL,FAM,1457784278.2415671,False
ACME-EU-01612,Azure Blue Fund (1612),Marie Lefebvre,ES,PIAO,1681465128.4648547,False
ACME-EU-01613,Stellar Partners (1613),Sofia Conti,IT,FAM,1543037593.700849,False
ACME-EU-01614,Luminara Equity (1614),Robert de Jong,DE,FAM,101209951.66329092,False
ACME-EU-01615,Ironclad Holdings (1615),Paolo Romano,LU,FAM,2913261977.164841,False
ACME-EU-01616,Vertex Portfolio (1616),Marco Moretti,CH,FAM,3494469518.559718,False
ACME-EU-01617,Azure Blue Fund (1617),Julia Weber,DE,FAM,4269476101.6324925,False
ACME-EU-01618,Marathon Growth (1618),Erik Janssen,ES,PIAO,701687001.4802691,False
ACME-EU-01619,Summit Trust (1619),Elena Rossi,ES,PIAO,2721371561.735032,False
ACME-EU-01620,Elysian Fund Mgmt (1620),Hans Schmidt,CH,FAM,41032695.22824051,False
ACME-EU-01621,Summit Trust (1621),Sarah Müller,LU,PIAO,476373144.90593666,True
ACME-EU-01622,Azure Blue Fund (1622),Elena Rossi,IT,PIAO,272004509.2857593,False
ACME-EU-01623,Nordic Horizon Wealth (1623),Erik Janssen,CH,PIAO,3627664692.0434194,False
ACME-EU-01624,Aragon Strategic (1624),Ana Garcia,CH,PIAO,406216759.82413816,False
ACME-EU-01625,Rhone Global Partners (1625),Paolo Romano,BE,PIAO,3582548454.8123913,False
ACME-EU-01626,Nexus Capital EU (1626),Ana Garcia,LU,PIAO,1248873897.3485062,False
ACME-EU-01627,Azure Blue Fund (1627),Erik Janssen,IT,FAM,4388687090.524,False
ACME-EU-01628,Rhone Global Partners (1628),Klaus Fischer,NL,PIAO,4065936791.830707,False
ACME-EU-01629,Crestview Asset (1629),Marco Moretti,BE,PIAO,4789193257.158907,False
ACME-EU-01630,Silverstone Ventures (1630),Jean-Pierre Dubois,FR,PIAO,4418926315.274701,False
ACME-EU-01631,Beacon Asset Corp (1631),Klaus Fischer,LU,FAM,4666713766.16262,True
ACME-EU-01632,Marathon Growth (1632),Ana Garcia,IT,PIAO,4293853240.1700253,False
ACME-EU-01633,Vanguard Legacy (1633),Ana Garcia,ES,PIAO,3467216121.173662,False
ACME-EU-01634,Pioneer Equities (1634),Julia Weber,BE,PIAO,852125501.4750544,False
ACME-EU-01635,Nordic Horizon Wealth (1635),Marco Moretti,IT,FAM,1359265886.7516105,False
ACME-EU-01636,Luminara Equity (1636),Elena Rossi,DE,PIAO,1064422103.6852351,False
ACME-EU-01637,Marathon Growth (1637),Jean-Pierre Dubois,CH,FAM,3018325352.50337,True
ACME-EU-01638,Pioneer Equities (1638),Robert de Jong,FR,PIAO,2518596069.930033,False
ACME-EU-01639,Summit Trust (1639),Sarah Müller,NL,FAM,4335532905.79496,False
ACME-EU-01640,Vanguard Legacy (1640),Luca Bianchi,CH,FAM,4763411659.62888,False
ACME-EU-01641,Azure Blue Fund (1641),Hans Schmidt,DE,FAM,2024894588.2011034,False
ACME-EU-01642,Aragon Strategic (1642),Ana Garcia,DE,PIAO,2532246415.850781,False
ACME-EU-01643,Luminara Equity (1643),Marco Moretti,FR,FAM,4857610267.663892,False
ACME-EU-01644,Alpine Peak Capital (1644),Luca Bianchi,NL,FAM,1381918469.1740947,False
ACME-EU-01645,Luminara Equity (1645),Klaus Fischer,ES,FAM,3962161486.018709,False
ACME-EU-01646,Alpine Peak Capital (1646),Hans Schmidt,BE,FAM,1126974271.773896,False
ACME-EU-01647,Crestview Asset (1647),Erik Janssen,LU,PIAO,3407619117.0109344,False
ACME-EU-01648,Alpine Peak Capital (1648),Sofia Conti,NL,PIAO,1268824522.5651822,False
ACME-EU-01649,Luminara Equity (1649),Hans Schmidt,LU,PIAO,4418783210.768103,False
ACME-EU-01650,Elysian Fund Mgmt (1650),Sofia Conti,IT,PIAO,2807828240.7396474,True
ACME-EU-01651,Beacon Asset Corp (1651),Robert de Jong,DE,FAM,930482270.7310485,False
ACME-EU-01652,Nexus Capital EU (1652),Robert de Jong,IT,PIAO,1122621509.3167317,False
ACME-EU-01653,Azure Blue Fund (1653),Klaus Fischer,ES,FAM,2469752129.3447933,False
ACME-EU-01654,Azure Blue Fund (1654),Robert de Jong,IT,PIAO,4808048525.84882,False
ACME-EU-01655,Marathon Growth (1655),Marie Lefebvre,NL,PIAO,3848441177.254389,True
ACME-EU-01656,Rhone Global Partners (1656),Isabelle Fournier,IT,PIAO,2442059904.4863997,False
ACME-EU-01657,Ironclad Holdings (1657),Isabelle Fournier,ES,FAM,1689258003.6665232,False
ACME-EU-01658,Summit Trust (1658),Hans Schmidt,ES,PIAO,2746793198.2488647,False
ACME-EU-01659,Vertex Portfolio (1659),Robert de Jong,ES,PIAO,3742055806.30967,False
ACME-EU-01660,Crestview Asset (1660),Julia Weber,NL,PIAO,3919859013.675547,False
ACME-EU-01661,Silverstone Ventures (1661),Ana Garcia,ES,FAM,1623719381.6866262,False
ACME-EU-01662,Rhone Global Partners (1662),Luca Bianchi,DE,PIAO,3606075181.8011723,False
ACME-EU-01663,Vertex Portfolio (1663),Luca Bianchi,CH,PIAO,3289286111.4008946,False
ACME-EU-01664,Luminara Equity (1664),Isabelle Fournier,ES,FAM,4795602347.689473,False
ACME-EU-01665,Obsidian Capital (1665),Hans Schmidt,IT,FAM,4655520362.249566,True
ACME-EU-01666,Nexus Capital EU (1666),Klaus Fischer,BE,PIAO,3947107248.6922817,True
ACME-EU-01667,Marathon Growth (1667),Marco Moretti,IT,PIAO,3617250049.5857873,False
ACME-EU-01668,Stellar Partners (1668),Elena Rossi,BE,PIAO,1370933906.931675,False
ACME-EU-01669,Stellar Partners (1669),Elena Rossi,IT,FAM,4229980315.236568,False
ACME-EU-01670,Alpine Peak Capital (1670),Isabelle Fournier,NL,FAM,2138101012.8631175,False
ACME-EU-01671,Nordic Horizon Wealth (1671),Erik Janssen,IT,FAM,1361930471.9877174,False
ACME-EU-01672,Nordic Horizon Wealth (1672),Marco Moretti,NL,PIAO,1921419629.0093591,False
ACME-EU-01673,Elysian Fund Mgmt (1673),Marie Lefebvre,NL,FAM,4179841514.592523,False
ACME-EU-01674,Ironclad Holdings (1674),Marie Lefebvre,ES,PIAO,744017444.6738471,False
ACME-EU-01675,Aragon Strategic (1675),Isabelle Fournier,DE,FAM,2281337546.8579926,False
ACME-EU-01676,Crestview Asset (1676),Elena Rossi,BE,FAM,2462295615.052919,False
ACME-EU-01677,Stellar Partners (1677),Erik Janssen,ES,FAM,184111858.29649818,False
ACME-EU-01678,Beacon Asset Corp (1678),Marco Moretti,ES,PIAO,979534401.7112786,False
ACME-EU-01679,Pioneer Equities (1679),Erik Janssen,CH,PIAO,4133885400.4507065,False
ACME-EU-01680,Alpine Peak Capital (1680),Robert de Jong,NL,PIAO,4154006175.5852084,False
ACME-EU-01681,Beacon Asset Corp (1681),Hans Schmidt,NL,PIAO,1462783004.3373556,False
ACME-EU-01682,Elysian Fund Mgmt (1682),Klaus Fischer,BE,FAM,4374611275.7550335,False
ACME-EU-01683,Vanguard Legacy (1683),Luca Bianchi,IT,PIAO,3859142912.402671,True
ACME-EU-01684,Alpine Peak Capital (1684),Julia Weber,IT,FAM,2090119511.4932518,False
ACME-EU-01685,Rhone Global Partners (1685),Jean-Pierre Dubois,LU,PIAO,3742283315.680784,False
ACME-EU-01686,Nordic Horizon Wealth (1686),Sofia Conti,ES,PIAO,4806711821.342836,False
ACME-EU-01687,Nordic Horizon Wealth (1687),Sofia Conti,LU,FAM,2295389620.608679,True
ACME-EU-01688,Silverstone Ventures (1688),Hans Schmidt,FR,FAM,1192897467.5884647,False
ACME-EU-01689,Vertex Portfolio (1689),Robert de Jong,FR,PIAO,4709140683.750729,True
ACME-EU-01690,Marathon Growth (1690),Paolo Romano,LU,PIAO,3019117698.527719,False
ACME-EU-01691,Luminara Equity (1691),Elena Rossi,IT,FAM,527220547.23964596,False
ACME-EU-01692,Ironclad Holdings (1692),Sofia Conti,FR,FAM,2863841396.467591,False
ACME-EU-01693,Crestview Asset (1693),Robert de Jong,CH,FAM,2503403866.352045,False
ACME-EU-01694,Solaris Institutional (1694),Sofia Conti,IT,FAM,4278088881.4837413,False
ACME-EU-01695,Nexus Capital EU (1695),Paolo Romano,NL,FAM,2653945253.6278434,False
ACME-EU-01696,Rhone Global Partners (1696),Erik Janssen,ES,PIAO,1276906939.287073,True
ACME-EU-01697,Stellar Partners (1697),Isabelle Fournier,DE,PIAO,3378544675.2605777,False
ACME-EU-01698,Obsidian Capital (1698),Marco Moretti,ES,PIAO,2713334687.225365,False
ACME-EU-01699,Nexus Capital EU (1699),Luca Bianchi,LU,PIAO,1165990096.7060955,False
ACME-EU-01700,Nexus Capital EU (1700),Ana Garcia,IT,FAM,2868565661.856596,False
ACME-EU-01701,Marathon Growth (1701),Isabelle Fournier,LU,FAM,4107856353.870541,False
ACME-EU-01702,Aragon Strategic (1702),Hans Schmidt,CH,FAM,143826017.70232818,False
ACME-EU-01703,Silverstone Ventures (1703),Isabelle Fournier,IT,PIAO,3154624342.1869135,True
ACME-EU-01704,Nordic Horizon Wealth (1704),Hans Schmidt,ES,FAM,1748576393.726176,False
ACME-EU-01705,Pioneer Equities (1705),Ana Garcia,CH,FAM,1464064557.3513615,False
ACME-EU-01706,Vertex Portfolio (1706),Sarah Müller,CH,PIAO,1963546164.0551953,False
ACME-EU-01707,Solaris Institutional (1707),Paolo Romano,CH,PIAO,1710771298.5756605,False
ACME-EU-01708,Marathon Growth (1708),Luca Bianchi,BE,PIAO,4161363294.4354997,False
ACME-EU-01709,Silverstone Ventures (1709),Erik Janssen,IT,FAM,1374714256.028735,False
ACME-EU-01710,Pioneer Equities (1710),Julia Weber,FR,FAM,3666031962.5098205,False
ACME-EU-01711,Solaris Institutional (1711),Julia Weber,FR,PIAO,471205041.322715,False
ACME-EU-01712,Nordic Horizon Wealth (1712),Paolo Romano,IT,PIAO,4757030466.049593,False
ACME-EU-01713,Crestview Asset (1713),Jean-Pierre Dubois,IT,FAM,3111960869.60551,False
ACME-EU-01714,Nordic Horizon Wealth (1714),Erik Janssen,BE,PIAO,3533886166.645756,True
ACME-EU-01715,Marathon Growth (1715),Sofia Conti,FR,FAM,1490898621.1401606,False
ACME-EU-01716,Nordic Horizon Wealth (1716),Robert de Jong,IT,PIAO,2061070746.971865,True
ACME-EU-01717,Vanguard Legacy (1717),Sarah Müller,IT,PIAO,1119668152.9686103,False
ACME-EU-01718,Vanguard Legacy (1718),Paolo Romano,LU,PIAO,4662747892.925318,False
ACME-EU-01719,Marathon Growth (1719),Julia Weber,BE,FAM,2441034131.059787,False
ACME-EU-01720,Crestview Asset (1720),Isabelle Fournier,BE,FAM,3152610130.174292,False
ACME-EU-01721,Crestview Asset (1721),Robert de Jong,ES,PIAO,3671625880.6230464,False
ACME-EU-01722,Elysian Fund Mgmt (1722),Sarah Müller,BE,FAM,1856159349.4065952,True
ACME-EU-01723,Marathon Growth (1723),Marco Moretti,DE,PIAO,3600788171.041167,False
ACME-EU-01724,Pioneer Equities (1724),Marco Moretti,FR,PIAO,3380286456.2919445,False
ACME-EU-01725,Summit Trust (1725),Erik Janssen,ES,FAM,3528591010.0358586,False
ACME-EU-01726,Stellar Partners (1726),Robert de Jong,DE,FAM,2446660271.12286,False
ACME-EU-01727,Alpine Peak Capital (1727),Paolo Romano,IT,FAM,1915303974.075794,True
ACME-EU-01728,Aragon Strategic (1728),Hans Schmidt,LU,FAM,1111188858.8567402,False
ACME-EU-01729,Nordic Horizon Wealth (1729),Hans Schmidt,LU,PIAO,4123307137.651664,True
ACME-EU-01730,Pioneer Equities (1730),Isabelle Fournier,IT,FAM,3042141882.6118617,True
ACME-EU-01731,Silverstone Ventures (1731),Sarah Müller,ES,FAM,2222316628.2913775,False
ACME-EU-01732,Rhone Global Partners (1732),Sarah Müller,BE,PIAO,4720035537.646346,False
ACME-EU-01733,Elysian Fund Mgmt (1733),Erik Janssen,CH,PIAO,240146223.722687,False
ACME-EU-01734,Nordic Horizon Wealth (1734),Robert de Jong,LU,PIAO,4251009554.080033,False
ACME-EU-01735,Nordic Horizon Wealth (1735),Elena Rossi,CH,PIAO,4987915382.136916,False
ACME-EU-01736,Silverstone Ventures (1736),Marco Moretti,IT,FAM,4434823612.303453,False
ACME-EU-01737,Vanguard Legacy (1737),Sarah Müller,CH,FAM,4052372491.492511,False
ACME-EU-01738,Azure Blue Fund (1738),Robert de Jong,NL,PIAO,1872155661.0382168,False
ACME-EU-01739,Stellar Partners (1739),Erik Janssen,ES,PIAO,1157339597.1292052,False
ACME-EU-01740,Marathon Growth (1740),Ana Garcia,DE,FAM,3674517751.9775057,False
ACME-EU-01741,Nexus Capital EU (1741),Jean-Pierre Dubois,ES,FAM,1523572256.0765533,False
ACME-EU-01742,Pioneer Equities (1742),Ana Garcia,FR,FAM,881022371.0926985,False
ACME-EU-01743,Summit Trust (1743),Erik Janssen,BE,FAM,3932842909.6308527,False
ACME-EU-01744,Solaris Institutional (1744),Luca Bianchi,BE,FAM,1563405717.5313742,False
ACME-EU-01745,Alpine Peak Capital (1745),Paolo Romano,ES,PIAO,4572294205.707205,False
ACME-EU-01746,Summit Trust (1746),Isabelle Fournier,IT,PIAO,4203322591.450807,False
ACME-EU-01747,Beacon Asset Corp (1747),Sarah Müller,IT,PIAO,4238354007.2167664,False
ACME-EU-01748,Crestview Asset (1748),Erik Janssen,NL,PIAO,3858077060.5530753,False
ACME-EU-01749,Solaris Institutional (1749),Luca Bianchi,NL,FAM,4404526237.449908,False
ACME-EU-01750,Summit Trust (1750),Julia Weber,BE,PIAO,4028928713.9984226,False
ACME-EU-01751,Marathon Growth (1751),Luca Bianchi,NL,FAM,3012954306.5100684,False
ACME-EU-01752,Elysian Fund Mgmt (1752),Klaus Fischer,LU,FAM,1479817770.190734,False
ACME-EU-01753,Pioneer Equities (1753),Sofia Conti,LU,FAM,4441157756.877531,False
ACME-EU-01754,Ironclad Holdings (1754),Robert de Jong,DE,FAM,4203177510.2431865,True
ACME-EU-01755,Pioneer Equities (1755),Sarah Müller,NL,FAM,2364923731.730515,False
ACME-EU-01756,Obsidian Capital (1756),Jean-Pierre Dubois,DE,FAM,196354351.32377398,False
ACME-EU-01757,Summit Trust (1757),Paolo Romano,NL,FAM,3193080093.2821655,False
ACME-EU-01758,Nexus Capital EU (1758),Robert de Jong,BE,PIAO,253933671.52923208,False
ACME-EU-01759,Vertex Portfolio (1759),Klaus Fischer,BE,FAM,4631473529.280188,False
ACME-EU-01760,Summit Trust (1760),Robert de Jong,DE,PIAO,4808194651.86991,False
ACME-EU-01761,Silverstone Ventures (1761),Klaus Fischer,ES,PIAO,948261239.3521215,True
ACME-EU-01762,Vertex Portfolio (1762),Isabelle Fournier,BE,FAM,3382270500.896495,False
ACME-EU-01763,Elysian Fund Mgmt (1763),Isabelle Fournier,ES,FAM,462252753.80925107,False
ACME-EU-01764,Nordic Horizon Wealth (1764),Marco Moretti,IT,PIAO,3647855125.9370375,False
ACME-EU-01765,Crestview Asset (1765),Marco Moretti,LU,PIAO,1737091043.0972202,True
ACME-EU-01766,Crestview Asset (1766),Hans Schmidt,DE,PIAO,3405569508.540496,False
ACME-EU-01767,Alpine Peak Capital (1767),Elena Rossi,CH,PIAO,1865009669.501687,True
ACME-EU-01768,Silverstone Ventures (1768),Sarah Müller,BE,FAM,728691981.6563455,False
ACME-EU-01769,Solaris Institutional (1769),Erik Janssen,FR,FAM,2031143792.532287,True
ACME-EU-01770,Nexus Capital EU (1770),Sarah Müller,IT,FAM,564254959.6473153,False
ACME-EU-01771,Summit Trust (1771),Marie Lefebvre,ES,PIAO,2884839491.609752,False
ACME-EU-01772,Summit Trust (1772),Erik Janssen,BE,FAM,205716709.2152494,False
ACME-EU-01773,Vanguard Legacy (1773),Klaus Fischer,DE,PIAO,2637071078.319699,True
ACME-EU-01774,Vertex Portfolio (1774),Luca Bianchi,CH,FAM,4431956866.830608,False
ACME-EU-01775,Crestview Asset (1775),Sarah Müller,NL,PIAO,4189528477.3266945,True
ACME-EU-01776,Vertex Portfolio (1776),Sarah Müller,CH,FAM,4414025716.4328575,False
ACME-EU-01777,Vanguard Legacy (1777),Elena Rossi,FR,FAM,4610321961.833409,False
ACME-EU-01778,Marathon Growth (1778),Julia Weber,ES,PIAO,523534911.49059546,False
ACME-EU-01779,Vertex Portfolio (1779),Erik Janssen,IT,PIAO,644607267.1756896,False
ACME-EU-01780,Stellar Partners (1780),Marco Moretti,CH,PIAO,2785477024.75933,True
ACME-EU-01781,Luminara Equity (1781),Marco Moretti,DE,PIAO,4469969369.453722,False
ACME-EU-01782,Silverstone Ventures (1782),Jean-Pierre Dubois,FR,PIAO,4871772933.16363,False
ACME-EU-01783,Silverstone Ventures (1783),Sarah Müller,DE,FAM,232263324.7826598,False
ACME-EU-01784,Azure Blue Fund (1784),Elena Rossi,BE,PIAO,1779514646.9191,False
ACME-EU-01785,Obsidian Capital (1785),Paolo Romano,NL,FAM,1065258379.0453073,False
ACME-EU-01786,Stellar Partners (1786),Marco Moretti,IT,FAM,3780073278.807309,True
ACME-EU-01787,Obsidian Capital (1787),Elena Rossi,DE,FAM,3201329148.8166227,False
ACME-EU-01788,Nordic Horizon Wealth (1788),Ana Garcia,ES,FAM,600320269.3877432,False
ACME-EU-01789,Aragon Strategic (1789),Sofia Conti,BE,FAM,2418126814.7574925,False
ACME-EU-01790,Alpine Peak Capital (1790),Julia Weber,BE,PIAO,3427517171.3340855,False
ACME-EU-01791,Summit Trust (1791),Sarah Müller,IT,PIAO,3895247964.2262645,False
ACME-EU-01792,Elysian Fund Mgmt (1792),Sofia Conti,BE,FAM,101243496.21025862,False
ACME-EU-01793,Aragon Strategic (1793),Jean-Pierre Dubois,ES,FAM,4452457400.345466,False
ACME-EU-01794,Silverstone Ventures (1794),Klaus Fischer,DE,PIAO,2846837633.369672,False
ACME-EU-01795,Aragon Strategic (1795),Luca Bianchi,IT,PIAO,4059733665.6845636,False
ACME-EU-01796,Obsidian Capital (1796),Marco Moretti,LU,FAM,4039882212.041403,False
ACME-EU-01797,Ironclad Holdings (1797),Ana Garcia,BE,PIAO,950073448.6945747,False
ACME-EU-01798,Aragon Strategic (1798),Paolo Romano,BE,PIAO,551750429.1479119,False
ACME-EU-01799,Ironclad Holdings (1799),Klaus Fischer,ES,PIAO,3606715057.6001596,False
ACME-EU-01800,Aragon Strategic (1800),Elena Rossi,NL,FAM,782978167.1892737,True
ACME-EU-01801,Solaris Institutional (1801),Isabelle Fournier,NL,PIAO,4249837519.532214,False
ACME-EU-01802,Luminara Equity (1802),Robert de Jong,CH,FAM,3631221229.8266635,False
ACME-EU-01803,Alpine Peak Capital (1803),Sarah Müller,BE,FAM,4209284996.4619474,False
ACME-EU-01804,Elysian Fund Mgmt (1804),Sarah Müller,LU,FAM,1495764385.367121,False
ACME-EU-01805,Stellar Partners (1805),Ana Garcia,DE,FAM,1583673703.9924345,False
ACME-EU-01806,Luminara Equity (1806),Elena Rossi,IT,FAM,3356436560.175242,True
ACME-EU-01807,Elysian Fund Mgmt (1807),Hans Schmidt,BE,PIAO,158198329.33967873,False
ACME-EU-01808,Azure Blue Fund (1808),Sarah Müller,FR,FAM,3632757234.940776,False
ACME-EU-01809,Elysian Fund Mgmt (1809),Hans Schmidt,IT,FAM,4179079571.202152,False
ACME-EU-01810,Alpine Peak Capital (1810),Paolo Romano,CH,FAM,2076402769.433916,False
ACME-EU-01811,Summit Trust (1811),Isabelle Fournier,NL,PIAO,3824629271.612255,False
ACME-EU-01812,Ironclad Holdings (1812),Ana Garcia,LU,PIAO,873879973.9943274,True
ACME-EU-01813,Aragon Strategic (1813),Klaus Fischer,BE,PIAO,1611979708.703604,False
